,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
51,egpixuqryxpxlz.com,14,1588,8,3,11,4,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
52,yymmunrsqfvvmpne.org,16,1799,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
53,zooemptvzqmuhqzu.org,16,1817,8,5,11,3,0,0,0.0,0.3125,0,0,0,3,1,1.0,8
54,qfmoyrttxwfvnl.com,14,1579,8,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,8
55,qnvroomzrpuyqnx.biz,15,1715,7,3,12,2,0,0,0.0,0.2,1,1,0,4,1,1.0,8
56,stczyqerpvsdte.org,14,1563,6,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,8
57,pvhejdzpmgppknss.biz,16,1758,9,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
58,rsqmlusqitskels.org,15,1671,7,3,12,3,0,0,0.0,0.2,0,0,0,3,1,1.0,8
59,qpkmkqilxpqmmj.com,14,1543,8,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,8
60,xskrqnwmwodyxix.biz,15,1703,8,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
61,hkfhsitqwwnqnfk.info,15,1646,10,1,14,1,0,0,0.0,0.06666666666666667,1,0,0,2,1,1.0,8
62,ozknnrkvphvkpuk.net,15,1676,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,2,1.0,8
63,omqwijurleoxubor.net,16,1774,7,7,9,6,0,0,0.0,0.4375,0,0,0,3,1,1.0,8
64,ljrtvusqsksgrqq.org,15,1687,8,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
65,vtvkretrrwtdsjkg.biz,16,1784,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
66,kxjxpdfssisllpu.info,15,1662,8,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,8
67,hsfymilokqshiqzz.info,16,1776,8,3,13,4,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
68,tstvfnmfpsdajrcm.info,16,1740,7,1,15,1,0,0,0.0,0.0625,0,0,0,3,2,1.0,8
69,fqstukhznwwifpno.info,16,1784,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
70,zooemptvzqmuhqzu.info,16,1817,8,5,11,3,0,0,0.0,0.3125,0,0,0,3,1,1.0,8
71,vhpylfwzihkkusnx.biz,16,1791,8,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,8
72,jqghgrdjkdvryvu.biz,15,1644,7,1,14,2,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
73,jpqskuqveqqhwz.com,14,1573,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,8
74,oosdbdjlmhlopski.info,16,1720,8,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,8
75,kzttrjouwonrgh.org,14,1570,7,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
76,nuovpblsqonumioo.biz,16,1776,8,7,9,4,0,0,0.0,0.4375,0,0,0,3,1,1.0,8
77,uyqeooongwopz.org,13,1462,7,6,7,3,0,0,0.0,0.46153846153846156,0,0,0,3,1,1.0,8
78,kswdnlflspotgh.net,14,1530,6,1,13,1,0,0,0.0,0.07142857142857142,1,1,0,4,1,1.0,8
79,lrrumoqssjpxmoto.com,16,1801,7,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,8
80,uyqeooongwopz.net,13,1462,7,6,7,3,0,0,0.0,0.46153846153846156,0,0,0,3,1,1.0,8
81,piprptxzrurmjvro.info,16,1816,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
82,ghrxmjyrjkuvgas.net,15,1654,7,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,8
83,tfpxprpnjikcz.org,13,1437,7,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,8
84,vtvkretrrwtdsjkg.info,16,1784,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
85,pozxiohpprsmffli.org,16,1764,7,4,12,3,0,0,0.0,0.25,0,0,0,3,2,1.0,8
86,xupyokiflzpmrrq.biz,15,1687,9,3,12,3,0,0,0.0,0.2,1,0,0,2,1,1.0,8
87,uuyyyptntitheo.net,14,1588,8,5,9,3,0,0,0.0,0.35714285714285715,0,0,0,3,1,1.0,8
88,dugrtwngvxnsrru.info,15,1690,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
89,tnmqsluntvqqqyp.com,15,1704,9,1,14,2,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
90,qmngyyeetkorspot.biz,16,1781,6,4,12,3,0,0,0.0,0.25,1,1,0,4,2,1.0,8
91,dppnhrvnwbjeqbs.biz,15,1630,7,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,2,1.0,8
92,zmxotlwwhktoil.com,14,1575,6,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,4,1,1.0,8
93,rsgdnmygqoogkk.org,14,1527,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,8
94,yuulvjrivypvnpkl.biz,16,1812,7,3,13,3,0,0,0.0,0.1875,0,0,0,3,2,1.0,8
95,kfutqzqpurmixut.net,15,1700,8,4,11,4,0,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,8
96,gmqhjtwqlonfy.org,13,1435,7,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,8
97,mkktnrrlffppospk.com,16,1758,7,1,15,1,0,0,0.0,0.0625,0,0,0,3,2,1.0,8
98,tkjlchrubyhno.com,13,1415,6,2,11,3,0,0,0.0,0.15384615384615385,0,0,0,4,1,1.0,8
99,xctkivivvqosspwp.info,16,1803,9,3,13,3,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
100,hgskklmwlltprqv.com,15,1661,8,0,15,0,0,0,0.0,0.0,0,0,0,3,1,1.0,8
101,ssxftprltafjpttm.info,16,1776,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
102,jdzpqnvkjjsrom.biz,14,1549,7,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,8
103,weffjgmfltlrokk.biz,15,1615,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
104,yhyzysmzpgnswtuv.info,16,1845,9,1,15,4,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
105,impwkxqgousnoh.com,14,1556,8,4,10,3,0,0,0.0,0.2857142857142857,1,1,1,3,1,1.0,8
106,zplnrfokdvuotj.com,14,1554,7,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
107,lgishjeitqvsnj.net,14,1525,7,3,11,2,0,0,0.0,0.21428571428571427,1,0,0,4,1,1.0,8
108,qrpinrhserspll.biz,14,1545,6,2,12,2,0,0,0.0,0.14285714285714285,1,1,0,3,1,1.0,8
109,vlyslvyppqpfduy.net,15,1698,8,1,14,3,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
110,iklclskjwqjqqssu.info,16,1766,9,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
111,qmngyyeetkorspot.net,16,1781,6,4,12,3,0,0,0.0,0.25,1,1,0,4,2,1.0,8
112,jnzkpmlrdhooptxu.info,16,1779,8,3,13,2,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
113,mdowopuoulytwzoj.org,16,1810,9,6,10,5,0,0,0.0,0.375,0,0,0,3,1,1.0,8
114,qleimtlsyqmtmo.info,14,1554,7,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
