,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
78,vuwrxsjlxdqmfkwe.eu,16,1788,9,2,14,1,0,0,0.0,0.125,0,0,0,2,1,1.0,3
79,vcdbwtjdvrroxpee.eu,16,1747,7,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
80,vjvjuhjugggeevyq.eu,16,1755,8,4,12,4,0,0,0.0,0.25,0,0,0,3,1,1.0,3
81,vqofgijmeuhgwbtq.eu,16,1738,9,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
82,vxhbrvvqoviiptbq.eu,16,1781,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
83,pvjxthndsjkmkbfl.eu,16,1738,8,0,16,0,0,0,0.0,0.0,0,0,0,3,1,1.0,3
84,pdptfinudxlodtmx.eu,16,1758,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
85,pkipqvambmaejmhx.eu,16,1717,8,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
86,prblcwaeynbgcfcx.eu,16,1700,8,2,14,1,0,0,0.0,0.125,0,0,0,3,1,1.0,3
87,pyttakavjcpiukjk.eu,16,1743,8,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,3
88,pgadyxmahqqkndek.eu,16,1714,7,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
89,pnslwlmrrrrmgvlw.eu,16,1794,7,0,16,0,0,0,0.0,0.0,0,0,0,3,1,1.0,3
90,pulhimmjpggcmogw.eu,16,1729,7,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
91,pcrdtambnuhefhbw.eu,16,1700,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
92,jatajyqaeijiaore.eu,16,1693,8,9,7,5,0,0,0.0,0.5625,2,0,0,4,1,1.0,3
93,jhmvhmqrojkkstyq.eu,16,1773,8,1,15,2,0,0,0.0,0.0625,0,0,0,3,1,1.0,3
94,jofrsaqjmxlmlmtq.eu,16,1756,10,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
95,jvxaebqbkmacrfoq.eu,16,1703,10,4,12,3,0,0,0.0,0.25,1,0,0,3,1,1.0,3
96,jdejpodsunbekxvd.eu,16,1722,8,4,12,4,0,0,0.0,0.25,1,1,0,3,1,1.0,3
97,jkwrncdkscpgdqqd.eu,16,1717,9,0,16,0,0,0,0.0,0.0,0,0,0,3,1,1.0,3
98,jrpnyppodqqivvxp.eu,16,1797,9,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,3
99,jyijkqpgbffxoosp.eu,16,1744,9,3,13,2,0,0,0.0,0.1875,0,0,0,2,1,1.0,3
100,jgofvepxlggauhnp.eu,16,1727,8,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
101,deqcldhkptuqcoek.eu,16,1708,9,4,12,3,0,0,0.0,0.25,0,0,0,2,1,1.0,3
102,dljxjqtoaijgihyw.eu,16,1740,9,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
103,dsctuetgxjkibatw.eu,16,1735,6,4,12,3,0,0,0.0,0.25,0,0,0,4,2,1.0,3
104,daipgftxixlktfbw.eu,16,1730,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
105,dhblrsgpgmaaalvj.eu,16,1689,7,3,13,1,0,0,0.0,0.1875,0,0,0,3,2,1.0,3
106,dottpgghebocsqdj.eu,16,1708,7,3,13,3,0,0,0.0,0.1875,1,1,0,3,2,1.0,3
107,dvmpbhgyocpeljxv.eu,16,1740,7,2,14,2,0,0,0.0,0.125,0,0,0,3,2,1.0,3
108,ddslmusdmqqgecsv.eu,16,1735,7,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
109,dklhxisuwrriwhav.eu,16,1766,9,4,12,4,0,0,0.0,0.25,0,0,0,3,1,1.0,3
110,wuaenhkhbstmroqd.eu,16,1735,7,4,12,2,0,0,0.0,0.25,0,0,0,3,1,1.0,3
111,wcgayuwlltuokhld.eu,16,1754,7,4,12,2,0,0,0.0,0.25,0,0,0,3,1,1.0,3
112,wjyiwiwdjijeqagd.eu,16,1725,8,5,11,5,0,0,0.0,0.3125,0,0,0,3,1,1.0,3
113,wqreijwutjkgjsnp.eu,16,1769,7,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
114,wxkatwjmrxliclip.eu,16,1764,8,3,13,3,0,0,0.0,0.1875,0,0,0,4,1,1.0,3
115,wfqvrkjepmaxuqpc.eu,16,1759,10,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
116,wmjrdljvaboabwkc.eu,16,1706,9,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
117,wtcnoyvaxcpctcfc.eu,16,1737,7,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
118,wbijaajfvqqemumo.eu,16,1721,8,6,10,5,0,0,0.0,0.375,1,0,0,3,1,1.0,3
119,qywsclnemesihcqj.eu,16,1738,9,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
120,qgdcbmnvwftkauxv.eu,16,1746,8,2,14,1,0,0,0.0,0.125,0,0,0,3,1,1.0,3
121,qnvkymanutumsasv.eu,16,1789,7,4,12,5,0,0,0.0,0.25,0,0,0,4,1,1.0,3
122,quogknafsijcysav.eu,16,1736,8,5,11,5,0,0,0.0,0.3125,1,0,0,3,1,1.0,3
123,qcucvbawdwkerlui.eu,16,1731,7,5,11,4,0,0,0.0,0.3125,0,0,0,3,1,1.0,3
124,qjnxtombblygkepi.eu,16,1738,8,3,13,4,0,0,0.0,0.1875,0,0,0,4,1,1.0,3
125,qqgtfpmslmavdwwu.eu,16,1770,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
126,qxycqdmkjboxvcru.eu,16,1765,8,2,14,3,0,0,0.0,0.125,1,1,0,3,1,1.0,3
127,qfflcemchppacimu.eu,16,1688,7,4,12,4,0,0,0.0,0.25,0,0,0,3,1,1.0,3
128,kdhirpqbxpeewcdp.eu,16,1717,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
129,kkaedqqsiesgpukc.eu,16,1712,6,5,11,3,0,0,0.0,0.3125,0,0,0,4,2,1.0,3
130,krsmbeqkgstiinfc.eu,16,1719,7,3,13,2,0,0,0.0,0.1875,0,0,0,3,2,1.0,3
131,kylimrdcehixbgac.eu,16,1690,7,4,12,5,0,0,0.0,0.25,0,0,0,3,2,1.0,3
132,kgrexfdtoijahyho.eu,16,1722,7,5,11,5,0,0,0.0,0.3125,0,0,0,3,2,1.0,3
133,knkajgdlmwkcarco.eu,16,1693,6,3,13,3,0,0,0.0,0.1875,0,0,0,4,2,1.0,3
134,kudvhtppwxleswjb.eu,16,1772,9,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
135,kcjrshphumatlpeb.eu,16,1719,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
136,kjcneipyfboveiyn.eu,16,1727,8,5,11,4,0,0,0.0,0.3125,0,0,0,3,1,1.0,3
137,ehektttxvbdamppi.eu,16,1732,8,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,3
138,eowsrhtptpecfiki.eu,16,1739,7,5,11,4,0,0,0.0,0.3125,0,0,0,3,1,1.0,3
139,evpodithresexnru.eu,16,1759,7,6,10,6,0,0,0.0,0.375,1,1,0,4,1,1.0,3
140,edvkovgycstgqgmu.eu,16,1754,8,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
141,ekogawgqahivjyth.eu,16,1725,8,5,11,6,0,0,0.0,0.3125,1,0,0,4,1,1.0,3
142,erhclkgixijxcroh.eu,16,1720,7,4,12,4,0,0,0.0,0.25,0,0,0,3,2,1.0,3
143,eyaxjxsmiwkaikjh.eu,16,1739,9,5,11,3,0,0,0.0,0.3125,1,0,0,3,1,1.0,3
144,eggtulseglycbdeh.eu,16,1698,6,4,12,5,0,0,0.0,0.25,1,1,0,3,1,1.0,3
145,enycgmsvqmartilt.eu,16,1754,7,3,13,4,0,0,0.0,0.1875,0,0,0,4,1,1.0,3
146,xxnyixwuhacvopco.eu,16,1783,8,5,11,5,0,0,0.0,0.3125,0,0,0,3,1,1.0,3
147,xftutlwmfodxhiwb.eu,16,1766,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
148,xmmqfmweddranbrb.eu,16,1713,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
149,xtfmqawvnescgtyn.eu,16,1769,7,2,14,3,0,0,0.0,0.125,0,0,0,3,2,1.0,3
150,xblicbwnlsteyygn.eu,16,1752,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
151,xieenojfjhitrrbn.eu,16,1723,7,5,11,3,0,0,0.0,0.3125,1,1,0,3,1,1.0,3
152,xpwmlcjwtijvkkva.eu,16,1766,9,2,14,2,0,0,0.0,0.125,1,0,0,3,1,1.0,3
153,xwpiwpvbrwkxddqa.eu,16,1773,9,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
154,xeveiqvsclyajvxm.eu,16,1769,9,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
155,rcxbxcnfgyneedcu.eu,16,1714,7,3,13,3,0,0,0.0,0.1875,0,0,0,4,1,1.0,3
