,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
50,juodbc1dq5.com,10,946,6,2,8,1,0,0,0.0,0.2,0,0,0,4,1,1.0,14
51,cybwspoj52pd5p.net,14,1361,8,1,13,2,0,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,14
52,gliai2qrwozh9w.com,14,1427,8,4,10,2,0,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,14
53,qbd9d5ltfnhjzy.net,14,1410,9,0,14,1,0,0,0.0,0.0,0,0,0,2,1,1.0,14
54,9y1qlivwr9nigp.com,14,1391,9,2,12,3,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
55,bmuycgf1viuhpl.net,14,1462,8,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,14
56,2gzdxdarfxqivu.com,14,1481,7,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,14
57,hsoe3j2x413.net,11,910,7,2,9,1,0,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,14
58,c3lcnf2e5z1.com,11,944,9,1,10,1,0,0,0.0,0.09090909090909091,0,0,0,2,1,1.0,14
59,514hwo492g.net,10,750,5,1,9,1,0,0,0.0,0.1,0,0,0,3,1,1.0,14
60,ilbcqomupn.com,10,1082,4,3,7,3,0,0,0.0,0.3,0,0,0,3,2,1.0,14
61,rsanfqykya.net,10,1097,5,2,8,3,0,0,0.0,0.2,0,0,0,3,1,1.0,14
62,gdvkxbg9il.com,10,1019,7,1,9,1,0,0,0.0,0.1,0,0,0,2,1,1.0,14
63,pskhyn4yzc.net,10,1063,6,0,10,2,0,0,0.0,0.0,0,0,0,3,1,1.0,14
64,ob1oty9xbu.com,10,998,7,3,7,4,0,0,0.0,0.3,0,0,0,2,1,1.0,14
65,ygjp14ut1h.net,10,929,6,1,9,2,0,0,0.0,0.1,0,0,0,2,1,1.0,14
66,wrqzhmnh1h.com,10,1048,7,0,10,0,0,0,0.0,0.0,0,0,0,2,1,1.0,14
67,l3heuyofxm.net,10,1044,7,3,7,1,0,0,0.0,0.3,0,0,0,2,1,1.0,14
68,eep1gzqtwicspj.com,14,1473,8,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,14
