,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
66,framepenbagcakecrackpage.com,24,2477,6,9,15,8,0,0,0.0,0.375,6,6,1,5,3,1.0,7
67,noveltreeintroduceground.com,24,2608,4,10,14,7,0,0,0.0,0.4166666666666667,3,2,2,9,4,1.0,7
68,temperatureprogramsportaddress.com,30,3268,4,10,20,10,0,0,0.0,0.3333333333333333,4,3,0,11,5,1.0,7
69,bankconcernedhusbandreserve.com,27,2862,4,9,18,8,0,0,0.0,0.3333333333333333,3,3,0,9,4,1.0,7
70,shapefirmmodelsetreserve.com,24,2584,5,9,15,8,0,0,0.0,0.375,4,4,1,7,3,1.0,7
71,examinationservicedealborn.com,26,2773,4,12,14,10,0,0,0.0,0.46153846153846156,3,2,0,11,4,1.0,7
72,grounddraftloanremaining.com,24,2564,4,9,15,6,0,0,0.0,0.375,3,3,2,9,4,1.0,7
73,stockfrequentorganizerespond.com,28,3048,4,10,18,9,0,0,0.0,0.35714285714285715,2,2,1,8,5,1.0,7
74,requirementwheeldiscover.com,24,2597,3,10,14,8,0,0,0.0,0.4166666666666667,2,1,0,11,5,1.0,7
75,barlawyercommissionshelter.com,26,2817,4,9,17,8,0,0,0.0,0.34615384615384615,4,4,0,10,3,1.0,7
76,weathernecklostfixlogmarket.com,27,2912,6,9,18,8,0,0,0.0,0.3333333333333333,5,5,0,7,3,1.0,7
77,buddymarkestablishreacttill.com,27,2886,5,8,19,8,0,0,0.0,0.2962962962962963,3,3,0,9,4,1.0,7
78,tipshutlandscapereadcomment.com,27,2891,5,9,18,8,0,0,0.0,0.3333333333333333,4,4,0,9,3,1.0,7
79,lawbootexplaindealsnowresult.com,28,3045,6,11,17,8,0,0,0.0,0.39285714285714285,3,2,0,7,3,1.0,7
80,stomachboxdoessinksuitshine.com,27,2932,6,10,17,7,0,0,0.0,0.37037037037037035,5,5,0,7,3,1.0,7
81,languagemanrecovertowerjoin.com,27,2903,5,12,15,10,0,0,0.0,0.4444444444444444,5,4,1,8,3,1.0,7
82,stockclickpagesurveyforce.com,25,2692,5,8,17,7,0,0,0.0,0.32,5,5,1,6,4,1.0,7
83,towelreasonsucceedcondition.com,27,2902,4,12,15,9,0,0,0.0,0.4444444444444444,3,3,0,9,5,1.0,7
84,fishingappreciateopensolve.com,26,2785,4,11,15,8,0,0,0.0,0.4230769230769231,1,0,0,10,4,1.0,7
85,bathshinedreamdistanceship.com,26,2750,5,9,17,8,0,0,0.0,0.34615384615384615,5,4,1,8,4,1.0,7
86,airlineneedauthorappeardeal.com,27,2850,5,14,13,9,0,0,0.0,0.5185185185185185,3,2,1,7,4,1.0,7
87,buildingcrashrecognizechart.com,27,2871,4,9,18,8,0,0,0.0,0.3333333333333333,3,3,1,9,5,1.0,7
88,pointdetailshoelackrepresent.com,28,3007,5,11,17,8,0,0,0.0,0.39285714285714285,4,4,0,9,4,1.0,7
89,ovensmellweighwonderdepend.com,26,2792,5,9,17,8,0,0,0.0,0.34615384615384615,3,2,0,6,4,1.0,7
90,tripattractprocessboxfollow.com,27,2957,5,8,19,8,0,0,0.0,0.2962962962962963,3,3,0,7,3,1.0,7
91,rivercopybankmeanriskgowake.com,27,2903,7,10,17,9,0,0,0.0,0.37037037037037035,6,5,1,5,2,1.0,7
92,principlemovematepiecelesson.com,28,3006,5,12,16,11,0,0,0.0,0.42857142857142855,5,4,0,9,4,1.0,7
93,brainheatsandwichimpactbecome.com,29,3048,5,11,18,8,0,0,0.0,0.3793103448275862,4,4,0,8,4,1.0,7
94,whilecakepacebottlereplace.com,26,2732,5,11,15,10,0,0,0.0,0.4230769230769231,4,3,0,7,4,1.0,7
95,horseimplementprovideboot.com,25,2713,4,10,15,8,0,0,0.0,0.4,3,3,1,9,4,1.0,7
96,sandlineattractconcertprovide.com,29,3112,6,10,19,8,0,0,0.0,0.3448275862068966,2,2,0,7,1,1.0,7
97,pollutionseekclerkorganize.com,26,2814,4,11,15,8,0,0,0.0,0.4230769230769231,2,1,0,9,4,1.0,7
98,datecashsnowreactknifeoperate.com,29,3088,6,12,17,9,0,0,0.0,0.41379310344827586,4,4,0,7,4,1.0,7
99,fishclosedmirrorcommentthank.com,28,3016,5,8,20,8,0,0,0.0,0.2857142857142857,3,3,0,7,4,1.0,7
100,glassgrabweighfatherstuff.com,25,2668,5,7,18,6,0,0,0.0,0.28,4,4,1,6,4,1.0,7
101,seriesneckperfectchartbill.com,26,2762,5,8,18,7,0,0,0.0,0.3076923076923077,4,3,0,7,4,1.0,7
102,partyspringsmokeinforminfluence.com,31,3366,6,10,21,8,0,0,0.0,0.3225806451612903,5,5,1,9,2,1.0,7
103,copyneckspecifychipacquire.com,26,2781,5,9,17,9,0,0,0.0,0.34615384615384615,3,3,0,7,4,1.0,7
104,holidaycatchmarketmoveweather.com,29,3096,5,11,18,10,0,0,0.0,0.3793103448275862,5,5,1,7,4,1.0,7
105,standardneckgrowrepairbranch.com,28,2978,5,8,20,7,0,0,0.0,0.2857142857142857,4,3,1,8,4,1.0,7
106,materialmakestableskydish.com,25,2663,5,9,16,9,0,0,0.0,0.36,5,4,1,8,3,1.0,7
107,spiritimplementthemestable.com,26,2804,4,9,17,8,0,0,0.0,0.34615384615384615,3,3,0,9,5,1.0,7
108,laddermarkpreventdumpsing.com,25,2690,5,7,18,7,0,0,0.0,0.28,4,3,0,7,4,1.0,7
109,clockclassdealvacationlecture.com,29,3073,5,11,18,8,0,0,0.0,0.3793103448275862,5,5,1,8,4,1.0,7
110,hallcommentworriedpractice.com,26,2779,4,9,17,7,0,0,0.0,0.34615384615384615,3,2,0,8,4,1.0,7
111,timereplyrelaxwellcommunicate.com,29,3136,5,11,18,11,0,0,0.0,0.3793103448275862,2,2,1,11,4,1.0,7
112,conclusioninstallpractice.com,25,2687,3,9,16,7,0,0,0.0,0.36,2,1,0,10,7,1.0,7
113,factboxguypressurefinger.com,24,2608,5,8,16,8,0,0,0.0,0.3333333333333333,5,4,0,8,3,1.0,7
114,conferencedesirerecommend.com,25,2638,3,10,15,10,0,0,0.0,0.4,2,2,0,10,6,1.0,7
115,skinpersuadespringoperate.com,25,2705,4,10,15,8,0,0,0.0,0.4,2,2,0,8,4,1.0,7
116,northmarkaffectjoinbrush.com,24,2579,5,7,17,6,0,0,0.0,0.2916666666666667,5,4,1,6,4,1.0,7
117,feelingwitnessislandaccording.com,29,3084,4,10,19,9,0,0,0.0,0.3448275862068966,3,2,1,9,6,1.0,7
118,horsediefloorcaseestimate.com,25,2669,5,12,13,8,0,0,0.0,0.48,4,4,1,8,3,1.0,7
119,countrysizepaceraceskyexplore.com,29,3161,6,11,18,10,0,0,0.0,0.3793103448275862,5,4,1,7,3,1.0,7
120,partnergroundapprovebottle.com,26,2834,4,9,17,7,0,0,0.0,0.34615384615384615,3,3,1,7,6,1.0,7
121,communicationdumpcrewlack.com,25,2680,4,9,16,8,0,0,0.0,0.36,4,3,0,13,4,1.0,7
122,reliefwakeexpandresultrise.com,26,2801,5,11,15,8,0,0,0.0,0.4230769230769231,4,3,0,6,4,1.0,7
123,tackleoccasionsellrealize.com,25,2655,4,11,14,7,0,0,0.0,0.44,3,3,0,8,4,1.0,7
124,cowthrowluckcrewrisktoeslice.com,28,3054,7,9,19,7,0,0,0.0,0.32142857142857145,4,4,0,5,3,1.0,7
125,dotboardsurpriseshineadd.com,24,2572,5,9,15,7,0,0,0.0,0.375,4,4,0,8,3,1.0,7
126,hospitalreadywalkdistribute.com,27,2919,4,10,17,9,0,0,0.0,0.37037037037037035,2,1,0,10,4,1.0,7
127,camppitchdogwellmoveconsult.com,27,2918,6,8,19,8,0,0,0.0,0.2962962962962963,4,4,1,7,3,1.0,7
128,naillackshinescoreadmire.com,24,2532,5,10,14,7,0,0,0.0,0.4166666666666667,2,2,0,6,4,1.0,7
129,directionwakeplaceadvanced.com,26,2724,4,11,15,9,0,0,0.0,0.4230769230769231,3,2,0,9,4,1.0,7
130,jacketrepairhurryexplore.com,24,2606,4,9,15,7,0,0,0.0,0.375,3,3,0,7,5,1.0,7
131,poetgroundnotereportrelate.com,26,2838,5,11,15,8,0,0,0.0,0.4230769230769231,4,3,1,6,4,1.0,7
132,stufflistenpleasureinfluence.com,28,3025,4,11,17,7,0,0,0.0,0.39285714285714285,4,4,0,9,5,1.0,7
133,shoulderstomachsheltersupply.com,28,3065,4,8,20,8,0,0,0.0,0.2857142857142857,3,3,0,8,6,1.0,7
134,newsbuddysandwichdisagree.com,25,2666,4,8,17,8,0,0,0.0,0.32,3,2,0,8,4,1.0,7
135,textglovedeviltransition.com,24,2625,4,9,15,8,0,0,0.0,0.375,4,4,0,10,4,1.0,7
136,enthusiasmtwistloselayreward.com,28,3066,5,10,18,9,0,0,0.0,0.35714285714285715,4,3,1,10,3,1.0,7
137,occasionlayshowpenhiremixed.com,27,2904,6,11,16,10,0,0,0.0,0.4074074074074074,3,3,1,8,1,1.0,7
138,structuregroundclubexperience.com,29,3150,4,11,18,8,0,0,0.0,0.3793103448275862,4,4,1,10,4,1.0,7
139,diamondappreciatecostlack.com,25,2638,4,10,15,8,0,0,0.0,0.4,3,2,0,10,4,1.0,7
140,clocksizebellgradeclaimshelter.com,30,3174,6,10,20,9,0,0,0.0,0.3333333333333333,6,6,1,7,4,1.0,7
141,senselecturebrainhurtcollect.com,28,3015,5,10,18,9,0,0,0.0,0.35714285714285715,4,4,0,7,4,1.0,7
142,stockbranchavoiddisappointed.com,28,2985,4,10,18,8,0,0,0.0,0.35714285714285715,2,2,1,12,5,1.0,7
143,instancespaceproposedrepeat.com,27,2894,4,11,16,10,0,0,0.0,0.4074074074074074,3,2,0,8,5,1.0,7
144,birthdaysandinvitenoisecake.com,27,2878,5,11,16,9,0,0,0.0,0.4074074074074074,3,3,0,9,3,1.0,7
145,topapplymortgagetravelconference.com,32,3445,5,11,21,11,0,0,0.0,0.34375,4,4,1,10,3,1.0,7
146,rateattemptmisstradeweigh.com,25,2699,5,9,16,7,0,0,0.0,0.36,4,4,0,7,4,1.0,7
147,balldifferdoesestimatepull.com,26,2767,5,10,16,9,0,0,0.0,0.38461538461538464,3,3,0,8,4,1.0,7
148,knifetoecrashcontainspite.com,25,2679,5,10,15,7,0,0,0.0,0.4,4,4,1,7,3,1.0,7
149,collartellprayjudgeopenbring.com,28,3005,6,9,19,8,0,0,0.0,0.32142857142857145,3,3,0,6,4,1.0,7
150,computerjudgeblueoperate.com,24,2582,4,11,13,8,0,0,0.0,0.4583333333333333,3,2,1,8,4,1.0,7
151,riceshelterdietmeetbusyrent.com,27,2919,6,10,17,9,0,0,0.0,0.37037037037037035,5,5,0,7,4,1.0,7
152,landscapeliftblowteamofficer.com,28,2963,5,10,18,9,0,0,0.0,0.35714285714285715,5,5,1,9,4,1.0,7
153,quartershowconcernreceive.com,25,2704,4,10,15,7,0,0,0.0,0.4,3,3,1,7,4,1.0,7
154,floorfingerchallengegive.com,24,2539,4,9,15,7,0,0,0.0,0.375,4,4,1,9,4,1.0,7
155,ideakneegroundattractsail.com,25,2657,5,11,14,7,0,0,0.0,0.44,4,3,1,7,4,1.0,7
156,fortunenetworkexercisedisappointed.com,34,3689,4,14,20,13,0,0,0.0,0.4117647058823529,3,2,0,12,7,1.0,7
157,ratebearsellliftsockblack.com,25,2642,6,8,17,7,0,0,0.0,0.32,6,6,1,5,4,1.0,7
158,boatconsidercompetehabit.com,24,2546,4,10,14,9,0,0,0.0,0.4166666666666667,2,2,0,8,4,1.0,7
159,bidwellcoatretainburnsplit.com,26,2800,5,9,17,7,0,0,0.0,0.34615384615384615,3,3,0,7,4,1.0,7
160,establishmentcharthabittower.com,28,3006,4,9,19,9,0,0,0.0,0.32142857142857145,4,3,0,13,5,1.0,7
161,masterenhancenervedrafthide.com,27,2857,5,10,17,9,0,0,0.0,0.37037037037037035,4,4,2,7,4,1.0,7
162,spotbottomdiscoverbrickmarket.com,29,3145,5,9,20,9,0,0,0.0,0.3103448275862069,4,4,1,8,4,1.0,7
163,shameparentzonesurveystick.com,26,2848,5,9,17,9,0,0,0.0,0.34615384615384615,5,5,0,6,4,1.0,7
164,organizationcommissionremaining.com,31,3344,3,14,17,11,0,0,0.0,0.45161290322580644,2,1,0,12,9,1.0,7
165,experiencehesitatetoneadvanced.com,30,3179,4,14,16,12,0,0,0.0,0.4666666666666667,2,2,0,10,4,1.0,7
166,netadmirebabyshinespacecomment.com,30,3181,6,11,19,12,0,0,0.0,0.36666666666666664,5,5,1,7,3,1.0,7
